3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3365.0,965566.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3365.0,965566.0
3427.0,944332.0
3427.0,944332.0
3473.0,938620.0
3427.0,944332.0
3365.0,965566.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3473.0,938620.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3374.0,947432.0
3374.0,947432.0
3473.0,938620.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3473.0,938620.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3365.0,965566.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3365.0,965566.0
3473.0,938620.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3374.0,947432.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
3365.0,965566.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3427.0,944332.0
3365.0,965566.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3427.0,944332.0
3374.0,947432.0
3374.0,947432.0
3427.0,944332.0
3365.0,965566.0
3374.0,947432.0
3427.0,944332.0
3427.0,944332.0
