1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495657.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495657.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495657.0
1435.0,495685.0
1435.0,495670.0
1435.0,495685.0
1435.0,495672.0
1435.0,495670.0
1435.0,495670.0
1435.0,495670.0
1435.0,495672.0
1435.0,495670.0
1435.0,495670.0
1435.0,495672.0
1435.0,495672.0
1435.0,495670.0
1435.0,495672.0
1435.0,495670.0
1435.0,495672.0
1435.0,495670.0
1435.0,495672.0
1435.0,495672.0
1435.0,495965.0
1435.0,496369.0
1422.0,497069.0
1403.0,498942.0
