64.0,43396.0
61.0,85631.0
60.0,120463.0
59.0,154523.0
62.0,82963.0
58.0,159951.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
65.0,7810.0
